RPM,Temperature,Pump PWM,Pump Enable,Requested RPM
005417,0085,160,16,60
005392,0085,160,16,60
005387,0085,160,16,60
005377,0085,160,16,60
005397,0086,160,16,60
005387,0086,160,16,60
005397,0086,160,16,60
005382,0086,160,16,60
005387,0086,160,16,60
005397,0086,160,16,60
005382,0086,160,16,60
005503,0086,160,16,60
005528,0086,160,16,60
005528,0086,160,16,60
005372,0086,160,16,60
005538,0086,160,16,60
005357,0086,160,16,60
005397,0087,160,16,60
005538,0087,160,16,60
005402,0087,160,16,60
005392,0087,160,16,60
005574,0086,160,16,60
005382,0087,160,16,60
005402,0087,160,16,60
005387,0087,160,16,60
005513,0087,160,16,60
005387,0087,160,16,60
005372,0087,160,16,60
005549,0088,160,16,60
005407,0088,160,16,60
005372,0087,160,16,60
005382,0087,160,16,60
005372,0088,160,16,60
005402,0088,160,16,60
005397,0088,160,16,60
005377,0088,160,16,60
005392,0088,160,16,60
005518,0088,160,16,60
005412,0088,160,16,60
005422,0088,160,16,60
005402,0088,160,16,60
005543,0088,160,16,60
005579,0088,160,16,60
005538,0088,160,16,60
005407,0088,160,16,60
005528,0089,160,16,60
005513,0089,160,16,60
005422,0089,160,16,60
005538,0089,160,16,60
005402,0089,160,16,60
005463,0089,160,16,60
005554,0089,160,16,60
005382,0089,160,16,60
005392,0090,160,16,60
005443,0090,160,16,60
005402,0089,160,16,60
005397,0089,160,16,60
005533,0089,160,16,60
005417,0090,160,21,60
005392,0089,160,21,60
005543,0089,160,21,60
005427,0089,160,21,60
005579,0089,160,21,60
005443,0090,160,21,60
005564,0089,160,21,60
005584,0089,160,21,60
005584,0089,160,21,60
005579,0089,160,21,60
005604,0089,160,21,60
005599,0089,160,21,60
005589,0089,160,21,60
005594,0089,160,21,60
005478,0089,160,21,60
005619,0089,160,21,60
005604,0089,160,21,60
005599,0089,160,21,60
005599,0089,160,21,60
005584,0089,160,21,60
005614,0089,160,21,60
005604,0089,160,21,60
005614,0090,160,21,60
005604,0089,160,21,60
005629,0089,160,21,60
005599,0090,160,21,60
005614,0090,160,21,60
005599,0090,160,21,60
005614,0091,160,21,60
005604,0091,160,21,60
005599,0091,160,21,60
005463,0090,160,21,60
005614,0090,160,21,60
005589,0091,160,21,60
005599,0091,160,21,60
005579,0091,160,21,60
005584,0091,160,21,60
005589,0091,160,21,60
005453,0091,160,21,60
005594,0091,160,21,60
005569,0091,160,21,60
005594,0091,160,21,60
005574,0091,160,21,60
005559,0092,160,21,60
005584,0091,160,21,60
005594,0092,160,21,60
005604,0092,160,21,60
005488,0092,160,21,60
005609,0092,160,21,60
005604,0092,160,21,60
005604,0093,160,21,60
005604,0093,160,21,60
005604,0094,160,22,60
005624,0094,160,22,60
005634,0094,160,22,60
005629,0095,160,22,60
005624,0095,160,22,60
005463,0096,160,22,60
005609,0096,160,22,60
005629,0099,160,22,60
005634,0100,160,23,60
005801,0100,160,23,60
005680,0101,160,23,60
005644,0102,160,23,60
005700,0103,160,23,60
005690,0104,160,23,60
005685,0105,160,23,60
005856,0107,160,23,60
005851,0108,160,24,60
005887,0109,160,24,60
005912,0111,160,24,60
005917,0112,160,24,60
005902,0113,160,24,60
005912,0115,160,24,60
005952,0116,160,24,60
005993,0117,160,24,60
006627,0120,160,24,60
007606,0123,160,24,60
007927,0124,160,15,60
008522,0126,160,15,60
009065,0128,160,15,60
009833,0130,160,15,60
010522,0132,160,15,60
010976,0136,160,15,60
011057,0139,160,17,60
012433,0142,160,17,60
012721,0146,160,17,60
013112,0152,160,17,60
013112,0157,160,17,60
013430,0161,160,20,60
014408,0164,160,20,60
014488,0167,160,20,60
014726,0171,160,20,60
015039,0176,160,20,60
015879,0180,160,20,60
014973,0184,160,22,60
016122,0187,160,22,60
015753,0190,160,22,60
015753,0195,160,22,60
016705,0199,160,22,60
016781,0202,160,23,60
016973,0206,160,23,60
017195,0209,160,23,60
017104,0212,160,23,60
018414,0217,160,23,60
017775,0217,160,23,60
018020,0217,160,24,60
019065,0217,160,24,60
019285,0232,160,24,60
019396,0236,160,24,60
019674,0244,160,24,60
019649,0248,160,26,60
019835,0252,160,26,60
020994,0257,160,26,60
021040,0261,160,26,60
020088,0268,160,26,60
020088,0274,160,26,60
020601,0279,160,26,60
020868,0283,160,26,60
021403,0287,160,26,60
021635,0294,160,26,60
022426,0300,160,26,60
022527,0304,160,27,60
022910,0309,160,27,60
022865,0313,160,27,60
023050,0317,160,27,60
023100,0324,160,27,60
023226,0330,160,27,60
023428,0334,160,29,60
023428,0338,160,29,60
023580,0342,160,29,60
023691,0349,160,29,60
024024,0354,160,29,60
023842,0358,160,29,60
024054,0362,160,29,60
024160,0366,160,29,60
024160,0369,160,29,60
024476,0375,160,29,60
024683,0380,160,29,60
024683,0383,160,30,60
024754,0386,160,30,60
024991,0389,160,30,60
025183,0393,160,30,60
025142,0397,160,30,60
025122,0400,160,30,60
025279,0403,160,30,60
025344,0405,160,30,60
025440,0407,160,30,60
025440,0410,160,30,60
025705,0414,160,30,60
025741,0416,160,31,60
025817,0418,160,31,60
025998,0419,160,31,60
026624,0422,160,31,60
026675,0425,160,31,60
026569,0427,160,31,60
026306,0428,160,31,60
026624,0430,160,31,60
026624,0432,160,31,60
026624,0434,160,31,60
026950,0437,160,31,60
027061,0438,160,32,60
027273,0439,160,32,60
027450,0441,160,32,60
027450,0443,160,32,60
027374,0443,160,32,60
027450,0446,160,32,60
027864,0448,160,32,60
027864,0449,160,32,60
028341,0451,160,32,60
028397,0453,160,32,60
028533,0456,160,32,60
028669,0457,160,33,60
028962,0458,160,33,60
029174,0460,160,33,60
029174,0462,160,33,60
029480,0464,160,33,60
029601,0467,160,34,60
029763,0468,160,34,60
029929,0470,160,34,60
030050,0471,160,34,60
030156,0473,160,34,60
030353,0475,160,34,60
030464,0476,160,34,60
030464,0477,160,34,60
030846,0478,160,34,60
031058,0478,160,34,60
031401,0478,160,34,60
031840,0478,160,35,60
031684,0478,160,35,60
031820,0478,160,35,60
032015,0478,160,35,60
032312,0478,160,35,60
032540,0478,160,35,60
032575,0491,160,36,60
032701,0493,160,36,60
032898,0494,160,36,60
032898,0496,160,36,60
033350,0497,160,36,60
033502,0498,160,37,60
033845,0500,160,37,60
034117,0501,160,37,60
033961,0502,160,37,60
034254,0504,160,37,60
034560,0505,160,37,60
034681,0507,160,38,60
034782,0508,160,38,60
035130,0509,160,38,60
035508,0510,160,38,60
035860,0512,160,38,60
035971,0513,160,38,60
036344,0514,160,38,60
036677,0516,160,38,60
036839,0518,160,38,60
037170,0520,160,38,60
037574,0521,160,38,60
037856,0523,160,40,60
038225,0524,160,40,60
038460,0525,160,40,60
039041,0526,160,40,60
039404,0528,160,40,60
039680,0529,160,41,60
040109,0530,160,41,60
040573,0531,160,41,60
040573,0532,160,41,60
041641,0532,160,41,60
041641,0534,160,41,60
042704,0535,160,43,60
042704,0536,160,43,60
043731,0536,160,43,60
044024,0537,80,255,60
044024,0538,80,255,60
045011,0539,86,255,60
045597,0539,86,255,60
046185,0539,86,255,60
046695,0539,86,255,60
047104,0539,86,255,60
047104,0539,86,255,60
047849,0539,86,255,60
047849,0538,87,255,60
048978,0537,87,255,60
049634,0537,87,255,60
050167,0536,87,255,60
050767,0535,87,255,60
051235,0535,87,255,60
051770,0534,87,255,60
051770,0533,87,255,60
052863,0532,87,255,60
052863,0531,87,255,60
054350,0531,87,255,60
055352,0530,87,255,60
056335,0530,87,255,60
057258,0529,87,255,60
058311,0529,87,255,60
059112,0529,87,255,60
059889,0528,87,255,60
060483,0528,87,255,60
060483,0527,87,255,60
061919,0526,87,255,60
062439,0525,87,255,60
062957,0524,87,255,60
063361,0523,87,255,60
063361,0522,87,255,60
064237,0520,87,255,60
064590,0519,86,255,60
064868,0517,86,255,60
064868,0516,86,255,60
064868,0513,86,255,60
065285,0511,86,255,60
065355,0509,86,255,60
065431,0507,86,255,60
065502,0504,86,255,60
065285,0502,86,255,60
065502,0500,86,255,60
065285,0498,85,255,60
065285,0496,85,255,60
065285,0493,85,255,60
065285,0491,85,255,60
065285,0491,85,255,60
065285,0491,85,255,60
065285,0491,85,255,60
064797,0491,85,255,60
064661,0491,85,255,60
064590,0479,85,255,60
064307,0477,85,255,60
064237,0476,85,255,60
064030,0474,85,255,60
064030,0472,85,255,60
063699,0470,85,255,60
063562,0469,85,255,60
063361,0467,85,255,60
063159,0466,85,255,60
063159,0463,85,255,60
062891,0462,85,255,60
062825,0461,85,255,60
062760,0460,85,255,60
062760,0459,85,255,60
062760,0458,85,255,60
062760,0457,85,255,60
062760,0456,85,255,60
062760,0455,85,255,60
062760,0454,85,255,60
062760,0454,85,255,60
062439,0453,85,255,60
062439,0452,84,255,60
062439,0452,84,255,60
062439,0452,84,255,60
062378,0451,84,255,60
062439,0451,84,255,60
062439,0451,84,255,60
062439,0450,84,255,60
062439,0450,84,255,60
062439,0450,84,255,60
062439,0449,84,255,60
062439,0449,84,255,60
062313,0449,84,255,60
062378,0449,84,255,60
062181,0448,84,255,60
062181,0448,84,255,60
062116,0448,84,255,60
061985,0447,84,255,60
061985,0447,84,255,60
061858,0447,84,255,60
061793,0446,84,255,60
061793,0446,84,255,60
061793,0446,84,255,60
061475,0446,84,255,60
061535,0445,84,255,60
061535,0445,84,255,60
061535,0445,84,255,60
061535,0445,84,255,60
061535,0445,84,255,60
061535,0444,84,255,60
061169,0444,84,255,60
061043,0444,84,255,60
061103,0444,84,255,60
061169,0444,84,255,60
061169,0444,84,255,60
061169,0444,84,255,60
061169,0444,84,255,60
061103,0444,84,255,60
061169,0444,84,255,60
061169,0444,84,255,60
061103,0444,84,255,60
061103,0444,84,255,60
061103,0444,84,255,60
061103,0444,84,255,60
061103,0445,84,255,60
061475,0445,84,255,60
061475,0445,84,255,60
061727,0445,84,255,60
061727,0445,84,255,60
061662,0445,84,255,60
061858,0445,84,255,60
061985,0446,84,255,60
061919,0446,84,255,60
061985,0446,84,255,60
061985,0446,84,255,60
061985,0446,84,255,60
061985,0445,84,255,60
062050,0445,84,255,60
062116,0445,84,255,60
062116,0446,84,255,60
061985,0445,83,255,60
062116,0446,83,255,60
061985,0446,83,255,60
061858,0446,83,255,60
061919,0446,83,255,60
061601,0446,83,255,60
061727,0445,83,255,60
061535,0445,83,255,60
061475,0445,83,255,60
061475,0445,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0445,83,255,60
061475,0445,83,255,60
061475,0445,83,255,60
061475,0445,83,255,60
061169,0445,83,255,60
061103,0445,83,255,60
060917,0445,83,255,60
061043,0445,83,255,60
060917,0445,83,255,60
060917,0445,83,255,60
060982,0445,83,255,60
061043,0445,83,255,60
061103,0445,83,255,60
060982,0445,83,255,60
061043,0445,83,255,60
061043,0445,83,255,60
061103,0445,83,255,60
060982,0445,83,255,60
061043,0445,83,255,60
060917,0445,83,255,60
060917,0446,83,255,60
060982,0446,83,255,60
061169,0446,83,255,60
061103,0446,83,255,60
061103,0446,83,255,60
061169,0446,83,255,60
061169,0446,83,255,60
061169,0446,83,255,60
061169,0446,83,255,60
061169,0446,83,255,60
061169,0446,83,255,60
061169,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0446,83,255,60
061475,0447,83,255,60
061475,0447,83,255,60
061535,0447,83,255,60
061475,0447,83,255,60
061535,0447,83,255,60
061535,0447,83,255,60
061535,0447,83,255,60
061475,0447,83,255,60
061601,0447,83,255,60
061535,0447,83,255,60
061601,0447,83,255,60
061475,0447,82,255,60
061535,0447,82,255,60
061475,0448,82,255,60
061601,0448,82,255,60
061662,0448,82,255,60
061535,0448,82,255,60
061535,0448,82,255,60
061727,0448,82,255,60
061793,0449,82,255,60
061727,0449,82,255,60
061793,0449,82,255,60
061727,0449,82,255,60
061535,0449,82,255,60
061475,0449,82,255,60
061475,0449,82,255,60
061475,0448,82,255,60
061475,0448,82,255,60
061103,0448,82,255,60
060982,0448,82,255,60
060982,0448,82,255,60
060856,0448,82,255,60
060795,0448,82,255,60
060917,0448,82,255,60
060795,0448,82,255,60
060795,0448,82,255,60
060669,0448,82,255,60
060609,0448,82,255,60
060669,0447,82,255,60
060422,0447,82,255,60
060483,0447,82,255,60
060609,0447,82,255,60
060543,0447,82,255,60
060609,0447,82,255,60
060543,0447,82,255,60
060422,0447,82,255,60
060483,0447,82,255,60
060609,0447,82,255,60
060483,0447,82,255,60
060422,0448,82,255,60
060422,0448,82,255,60
060483,0448,82,255,60
060483,0448,82,255,60
060361,0448,82,255,60
060361,0448,82,255,60
060422,0448,82,255,60
060483,0449,82,255,60
060422,0449,82,255,60
060483,0449,82,255,60
060483,0449,82,255,60
060422,0449,82,255,60
060301,0450,82,255,60
060422,0450,82,255,60
060422,0450,82,255,60
060422,0450,82,255,60
060422,0451,82,255,60
060543,0451,82,255,60
060543,0451,82,255,60
060609,0451,82,255,60
060609,0451,82,255,60
060669,0452,82,255,60
060669,0452,82,255,60
060730,0452,82,255,60
060730,0452,82,255,60
060917,0452,82,255,60
060917,0452,82,255,60
060982,0451,82,255,60
060917,0451,82,255,60
061043,0451,82,255,60
060917,0451,82,255,60
060856,0451,82,255,60
060917,0451,82,255,60
061103,0451,82,255,60
061043,0451,82,255,60
060917,0451,82,255,60
061043,0450,82,255,60
060795,0450,82,255,60
060917,0450,82,255,60
060917,0450,82,255,60
060917,0450,82,255,60
060856,0450,82,255,60
060730,0450,82,255,60
060609,0449,82,255,60
060609,0449,82,255,60
060609,0449,82,255,60
060730,0449,82,255,60
060669,0448,82,255,60
060669,0448,82,255,60
060730,0448,82,255,60
060609,0448,82,255,60
060543,0448,82,255,60
060669,0448,82,255,60
060609,0448,82,255,60
060669,0448,82,255,60
060730,0448,82,255,60
060609,0448,82,255,60
060543,0448,82,255,60
060609,0448,82,255,60
060609,0447,82,255,60
060669,0447,82,255,60
060669,0447,82,255,60
060609,0447,82,255,60
060669,0447,82,255,60
060730,0447,82,255,60
060669,0447,82,255,60
060795,0447,82,255,60
060669,0447,82,255,60
060669,0448,82,255,60
060543,0448,82,255,60
060730,0448,82,255,60
060730,0448,82,255,60
060795,0448,82,255,60
060730,0448,82,255,60
060669,0448,82,255,60
060795,0448,82,255,60
060730,0448,82,255,60
060795,0448,82,255,60
060730,0448,82,255,60
060669,0448,82,255,60
060730,0448,82,255,60
060795,0448,82,255,60
060795,0448,82,255,60
060856,0448,82,255,60
060795,0448,82,255,60
060730,0448,82,255,60
060795,0448,82,255,60
060917,0448,82,255,60
061043,0448,82,255,60
060917,0448,82,255,60
060730,0448,82,255,60
060982,0447,82,255,60
060917,0447,82,255,60
060917,0447,82,255,60
060856,0447,82,255,60
060982,0447,82,255,60
060856,0447,82,255,60
060795,0447,82,255,60
060795,0446,82,255,60
060795,0446,82,255,60
060917,0446,82,255,60
060730,0446,82,255,60
